Date,Households,Persons,Benefit / Households,Benefit / Persons,Cost,State,Region
2016-08-01,73129.0,151620.0,257.3765,124.1372,18821686.0,Delaware,MARO
2016-09-01,71942.0,149158.0,256.923,123.9193,18483557.0,Delaware,MARO
2016-10-01,71684.0,148340.0,250.9324,121.2609,17987837.0,Delaware,MARO
2016-11-01,72766.0,150227.0,246.3936,119.3466,17929076.0,Delaware,MARO
2016-12-01,72456.0,149095.0,245.7758,119.4402,17807931.0,Delaware,MARO
2017-01-01,72705.0,149625.0,243.6629,118.3994,17715512.0,Delaware,MARO
2017-02-01,72525.0,149105.0,245.8462,119.5801,17829995.0,Delaware,MARO
2017-03-01,71999.0,147419.0,247.4746,120.8659,17817926.0,Delaware,MARO
2017-04-01,70319.0,143596.0,245.4715,120.2074,17261307.0,Delaware,MARO
2017-05-01,70365.0,143729.0,242.8795,118.9058,17090214.0,Delaware,MARO
2017-06-01,70856.0,145362.0,246.7742,120.2889,17485430.0,Delaware,MARO
2017-07-01,70026.0,143695.0,242.2306,118.0448,16962442.0,Delaware,MARO
2017-08-01,71429.0,146831.0,245.8364,119.5922,17559849.0,Delaware,MARO
2017-09-01,70444.0,144641.0,244.9965,119.3198,17258530.0,Delaware,MARO
2017-10-01,70098.0,143871.0,239.215,116.5523,16768490.0,Delaware,MARO
2017-11-01,70770.0,144971.0,240.6502,117.4774,17030817.0,Delaware,MARO
2017-12-01,70176.0,143741.0,238.9548,116.6605,16768895.0,Delaware,MARO
2018-01-01,70231.0,143853.0,239.3025,116.8308,16806456.0,Delaware,MARO
2018-02-01,68969.0,141365.0,240.4771,117.3237,16585466.0,Delaware,MARO
2018-03-01,68492.0,140031.0,239.8918,117.3359,16430668.0,Delaware,MARO
2018-04-01,67839.0,138597.0,239.3627,117.1607,16238124.0,Delaware,MARO
2018-05-01,67532.0,137820.0,239.1244,117.1713,16148548.0,Delaware,MARO
2018-06-01,67314.0,137652.0,241.0225,117.8638,16224189.0,Delaware,MARO
2018-07-01,66653.0,136322.0,237.4373,116.0921,15825908.0,Delaware,MARO
2018-08-01,67691.0,138586.0,238.898,116.6874,16171246.0,Delaware,MARO
2018-09-01,66885.0,136761.0,237.7248,116.2629,15900226.0,Delaware,MARO
2018-10-01,66592.0,136252.0,239.0631,116.8401,15919691.0,Delaware,MARO
2018-11-01,66006.0,135049.0,239.8786,117.2421,15833430.0,Delaware,MARO
2018-12-01,65572.0,134116.0,234.3478,114.5774,15366657.0,Delaware,MARO
2019-01-02,67688.0,138562.0,439.1387,214.5207,29724419.0,Delaware,MARO
2019-02-02,4591.0,9847.0,230.5419,107.4863,1058418.0,Delaware,MARO
2019-03-01,63714.0,130125.0,232.8275,114.0009,14834373.0,Delaware,MARO
2019-04-01,62920.0,128321.0,231.307,113.4174,14553838.0,Delaware,MARO
2019-05-01,62535.0,127545.0,231.6023,113.554,14483248.0,Delaware,MARO
2019-06-01,61742.0,125758.0,231.8421,113.8249,14314398.0,Delaware,MARO
2019-07-01,60991.0,124488.0,230.5724,112.9655,14062844.0,Delaware,MARO
2019-08-01,61275.0,125239.0,232.4584,113.7336,14243888.0,Delaware,MARO
2019-09-01,59840.0,122139.0,229.6688,112.5225,13743381.0,Delaware,MARO
2019-10-01,59858.0,121987.0,238.416,116.9888,14271107.0,Delaware,MARO
2019-11-01,58485.0,118796.0,235.7501,116.0632,13787845.0,Delaware,MARO
2019-12-01,58128.0,118115.0,231.9684,114.1588,13483861.0,Delaware,MARO
2020-01-01,58666.0,119235.0,235.9924,116.113,13844732.0,Delaware,MARO
2020-02-01,56868.0,115616.0,238.0542,117.0916,13537666.0,Delaware,MARO
2020-03-01,56597.0,114978.0,355.7521,175.1161,20134501.0,Delaware,MARO
2020-04-01,61772.0,126014.0,348.1972,170.6861,21508838.0,Delaware,MARO
2020-05-01,63337.0,128826.0,337.2762,165.8211,21362064.0,Delaware,MARO
2020-06-01,59929.0,118312.0,341.0375,172.7469,20438035.0,Delaware,MARO
2020-07-01,59181.0,116311.0,339.1994,172.5904,20074162.0,Delaware,MARO
2020-08-01,60931.0,120609.0,338.8218,171.1709,20644753.0,Delaware,MARO
2020-09-01,63261.0,126197.0,347.9772,174.4367,22013385.0,Delaware,MARO
2020-10-01,61142.0,122298.0,362.6486,181.3035,22173058.0,Delaware,MARO
2020-11-01,59423.0,119290.0,360.4563,179.5573,21419395.0,Delaware,MARO
2020-12-01,59306.0,119525.0,368.3647,182.7754,21846234.0,Delaware,MARO
2021-01-01,58556.0,118049.0,419.7859,208.227,24580986.0,Delaware,MARO
2021-02-01,55532.0,112425.0,415.3033,205.1378,23062622.0,Delaware,MARO
2021-03-01,55596.0,113352.0,436.3378,214.0115,24258637.0,Delaware,MARO
2021-04-01,56136.0,113565.0,460.6296,227.6925,25857902.0,Delaware,MARO
2021-05-01,56826.0,114739.0,409.2568,202.6898,23256427.0,Delaware,MARO
2021-06-01,56642.0,114123.0,439.2857,218.0281,24882021.0,Delaware,MARO
2021-07-01,57062.0,114941.0,452.8035,224.7925,25837875.0,Delaware,MARO
2021-08-01,56955.0,113932.0,450.5723,225.2426,25662344.0,Delaware,MARO
2021-09-01,55358.0,109563.0,454.9154,229.8514,25183209.0,Delaware,MARO
2021-10-01,56846.0,114173.0,464.1475,231.096,26384927.0,Delaware,MARO
2021-11-01,57852.0,116825.0,484.715,240.032,28041735.0,Delaware,MARO
2021-12-01,58783.0,119189.0,490.5406,241.9305,28835449.0,Delaware,MARO
2022-01-01,58768.0,119414.0,493.0308,242.6385,28974436.0,Delaware,MARO
2022-02-01,58713.0,119215.0,490.3647,241.503,28790784.0,Delaware,MARO
2022-03-01,58345.0,117809.0,482.8359,239.1249,28171060.0,Delaware,MARO
2022-04-01,58775.0,118608.0,438.856,217.4707,25793764.0,Delaware,MARO
2022-05-01,59084.0,119279.0,419.2697,207.6822,24772131.0,Delaware,MARO
2022-06-01,59456.0,120298.0,449.6829,222.251,26736349.0,Delaware,MARO
2022-07-01,59677.0,120873.0,398.8093,196.8988,23799743.0,Delaware,MARO
2022-08-01,60111.0,121463.0,406.5493,201.1978,24438086.0,Delaware,MARO
2022-09-01,59244.0,118952.0,485.2356,241.6714,28747297.0,Delaware,MARO
2022-10-01,60091.0,121048.0,534.0802,265.1297,32093416.0,Delaware,MARO
2022-11-01,60688.0,122688.0,545.6445,269.9048,33114076.0,Delaware,MARO
2022-12-01,61325.0,124197.0,544.5453,268.8812,33394240.0,Delaware,MARO
2023-01-01,61546.0,124660.0,542.6143,267.8946,33395739.0,Delaware,MARO
2023-02-01,61681.0,124837.0,542.7089,268.1483,33474828.0,Delaware,MARO
2023-03-01,59090.0,118870.0,341.2601,169.6396,20165062.0,Delaware,MARO
2023-04-01,58951.0,118381.0,324.8947,161.79,19152866.0,Delaware,MARO
2023-05-01,59762.0,120178.0,265.1056,131.8315,15843240.0,Delaware,MARO
2023-06-01,60331.0,121500.0,260.0659,129.1361,15690038.0,Delaware,MARO
2023-07-01,59297.0,119272.0,329.3962,163.7619,19532206.0,Delaware,MARO
2023-08-01,60327.0,121269.0,342.8943,170.5777,20685784.0,Delaware,MARO
2023-09-01,58627.0,117192.0,335.4422,167.8098,19665970.0,Delaware,MARO
2023-10-01,59203.0,118512.0,356.4973,178.0892,21105707.0,Delaware,MARO
2023-11-01,59711.0,119855.0,358.1196,178.4129,21383681.0,Delaware,MARO
2023-12-01,59125.0,118587.0,356.9662,177.9759,21105624.0,Delaware,MARO
2024-01-01,59256.0,119009.0,361.6461,180.0679,21429703.0,Delaware,MARO
2024-02-01,58208.0,116361.0,366.9823,183.5779,21361305.0,Delaware,MARO
2024-03-01,57008.0,113292.0,358.8863,180.5899,20459392.0,Delaware,MARO
2024-04-01,58282.0,109831.0,367.1786,194.844,21399906.0,Delaware,MARO
1988-10-01,25414.0,58940.0,117.1494,50.513,2977234.0,District of Columbia,MARO
1988-11-01,25854.0,59833.0,117.71,50.8628,3043274.0,District of Columbia,MARO
1988-12-01,25957.0,60173.0,117.8472,50.8361,3058959.0,District of Columbia,MARO
1989-01-01,25252.0,58175.0,116.4857,50.5629,2941496.0,District of Columbia,MARO
1989-02-01,25050.0,57598.0,116.0402,50.4672,2906808.0,District of Columbia,MARO
1989-03-01,24536.0,56402.0,121.0275,52.6494,2969531.0,District of Columbia,MARO
1989-04-01,25361.0,58583.0,116.0661,50.2458,2943552.0,District of Columbia,MARO
1989-05-01,25067.0,58029.0,115.3748,49.8389,2892101.0,District of Columbia,MARO
1989-06-01,25225.0,57946.0,115.4809,50.271,2913005.0,District of Columbia,MARO
1989-07-01,25174.0,57983.0,115.6182,50.197,2910572.0,District of Columbia,MARO
1989-08-01,25573.0,58903.0,116.1278,50.4174,2969735.0,District of Columbia,MARO
1989-09-01,25678.0,59415.0,116.1596,50.2019,2982747.0,District of Columbia,MARO
1989-10-01,25995.0,59878.0,131.8148,57.2251,3426526.0,District of Columbia,MARO
1989-11-01,26190.0,60322.0,131.5492,57.1147,3445273.0,District of Columbia,MARO
1989-12-01,26194.0,60416.0,131.801,57.1437,3452395.0,District of Columbia,MARO
1990-01-01,26274.0,60478.0,131.2046,57.0004,3447269.0,District of Columbia,MARO
1990-02-01,26667.0,61386.0,130.7949,56.8193,3487907.0,District of Columbia,MARO
1990-03-01,27334.0,62921.0,130.3241,56.6151,3562280.0,District of Columbia,MARO
1990-04-01,27180.0,62540.0,130.5594,56.7413,3548604.0,District of Columbia,MARO
1990-05-01,27340.0,62805.0,130.4449,56.7847,3566364.0,District of Columbia,MARO
1990-06-01,27608.0,63425.0,129.989,56.5823,3588735.0,District of Columbia,MARO
1990-07-01,27565.0,63406.0,130.8757,56.8967,3607590.0,District of Columbia,MARO
1990-08-01,28051.0,64382.0,131.2345,57.1784,3681259.0,District of Columbia,MARO
1990-09-01,27781.0,63776.0,133.4772,58.143,3708130.0,District of Columbia,MARO
1990-10-01,28764.0,65747.0,142.4869,62.3374,4098494.0,District of Columbia,MARO
1990-11-01,29350.0,66780.0,142.8776,62.7951,4193457.0,District of Columbia,MARO
1990-12-01,29497.0,67039.0,144.2637,63.4757,4255345.0,District of Columbia,MARO
1991-01-01,29727.0,67795.0,142.1892,62.3476,4226857.0,District of Columbia,MARO
1991-02-01,31896.0,70989.0,137.707,61.873,4392301.0,District of Columbia,MARO
1991-03-01,31750.0,71739.0,141.8717,62.7891,4504425.0,District of Columbia,MARO
1991-04-01,32772.0,73542.0,139.3163,62.0825,4565673.0,District of Columbia,MARO
1991-05-01,33146.0,74247.0,139.5123,62.2823,4624274.0,District of Columbia,MARO
1991-06-01,33504.0,75154.0,139.0624,61.9946,4659145.0,District of Columbia,MARO
1991-07-01,34051.0,76364.0,142.8312,63.689,4863544.0,District of Columbia,MARO
1991-08-01,35337.0,75256.0,142.2652,66.8017,5027226.0,District of Columbia,MARO
1991-09-01,34731.0,78023.0,144.9214,64.51,5033264.0,District of Columbia,MARO
1991-10-01,35481.0,79871.0,156.8415,69.6735,5564892.0,District of Columbia,MARO
1991-11-01,36189.0,81441.0,157.521,69.9958,5700527.0,District of Columbia,MARO
1991-12-01,36771.0,82646.0,157.4028,70.0319,5787857.0,District of Columbia,MARO
1992-01-01,36207.0,81726.0,156.8314,69.4809,5678393.0,District of Columbia,MARO
1992-02-01,35998.0,81207.0,156.8829,69.5441,5647471.0,District of Columbia,MARO
1992-03-01,34959.0,78778.0,155.1225,68.8381,5422928.0,District of Columbia,MARO
1992-04-01,37278.0,82011.0,160.0698,72.7595,5967082.0,District of Columbia,MARO
1992-05-01,38076.0,83977.0,155.1004,70.3241,5905604.0,District of Columbia,MARO
1992-06-01,38721.0,85313.0,153.8883,69.8453,5958710.0,District of Columbia,MARO
1992-07-01,40570.0,81140.0,148.999,74.4995,6044889.0,District of Columbia,MARO
1992-08-01,39789.0,86135.0,155.2364,71.7095,6176702.0,District of Columbia,MARO
1992-09-01,40654.0,82968.0,151.8055,74.3841,6171501.0,District of Columbia,MARO
1992-10-01,39853.0,83691.0,156.2901,74.4241,6228631.0,District of Columbia,MARO
1992-11-01,39821.0,86412.0,159.9938,73.7295,6371115.0,District of Columbia,MARO
1992-12-01,43121.0,86242.0,155.1659,77.5829,6690908.0,District of Columbia,MARO
1993-01-01,42641.0,85598.0,150.647,75.0454,6423737.0,District of Columbia,MARO
1993-02-01,42580.0,85585.0,156.9953,78.1079,6684861.0,District of Columbia,MARO
1993-03-01,40871.0,87463.0,168.1099,78.5569,6870820.0,District of Columbia,MARO
1993-04-01,39761.0,86891.0,171.9705,78.6931,6837720.0,District of Columbia,MARO
1993-05-01,39674.0,86989.0,170.3517,77.6941,6758532.0,District of Columbia,MARO
1993-06-01,39727.0,87002.0,175.703,80.2298,6980152.0,District of Columbia,MARO
1993-07-01,39415.0,86319.0,175.6403,80.2009,6922864.0,District of Columbia,MARO
1993-08-01,40401.0,88478.0,172.9812,78.987,6988614.0,District of Columbia,MARO
1993-09-01,40252.0,87758.0,173.0437,79.37,6965354.0,District of Columbia,MARO
1993-10-01,40469.0,88000.0,175.625,80.7656,7107370.0,District of Columbia,MARO
1993-11-01,41345.0,91372.0,175.4047,79.369,7252107.0,District of Columbia,MARO
1993-12-01,42340.0,92293.0,172.5284,79.1485,7304851.0,District of Columbia,MARO
1994-01-01,39486.0,86474.0,175.2875,80.0403,6921404.0,District of Columbia,MARO
1994-02-01,40947.0,89674.0,175.9777,80.3551,7205759.0,District of Columbia,MARO
1994-03-01,42204.0,92427.0,175.8888,80.3143,7423213.0,District of Columbia,MARO
1994-04-01,42268.0,92566.0,174.2779,79.5797,7366379.0,District of Columbia,MARO
1994-05-01,41167.0,90156.0,177.0102,80.8263,7286977.0,District of Columbia,MARO
1994-06-01,41351.0,90560.0,175.8831,80.3108,7272942.0,District of Columbia,MARO
1994-07-01,41500.0,91299.0,174.9043,79.5028,7258530.0,District of Columbia,MARO
1994-08-01,42117.0,92229.0,165.9333,75.7746,6988614.0,District of Columbia,MARO
1994-09-01,41697.0,91316.0,160.6134,73.3398,6697096.0,District of Columbia,MARO
1994-10-01,42608.0,93311.0,180.267,82.3142,7680816.0,District of Columbia,MARO
1994-11-01,43045.0,94270.0,183.5009,83.7891,7898796.0,District of Columbia,MARO
1994-12-01,45386.0,100023.0,182.6242,82.8668,8288584.0,District of Columbia,MARO
1995-01-01,40500.0,88695.0,180.8736,82.5907,7325380.0,District of Columbia,MARO
1995-02-01,42552.0,93190.0,181.3096,82.7888,7715087.0,District of Columbia,MARO
1995-03-01,42962.0,94087.0,180.5138,82.4262,7755232.0,District of Columbia,MARO
1995-04-01,42497.0,93070.0,182.3211,83.2502,7748099.0,District of Columbia,MARO
1995-05-01,43639.0,95569.0,174.3449,79.6099,7608239.0,District of Columbia,MARO
1995-06-01,42705.0,94377.0,176.0493,79.6612,7518186.0,District of Columbia,MARO
1995-07-01,43311.0,94853.0,181.0365,82.6634,7840874.0,District of Columbia,MARO
1995-08-01,42595.0,93283.0,177.5989,81.0955,7564827.0,District of Columbia,MARO
1995-09-01,42554.0,93193.0,177.5393,81.0684,7555008.0,District of Columbia,MARO
1995-10-01,43003.0,94177.0,195.5138,89.2753,8407681.0,District of Columbia,MARO
1995-11-01,42894.0,93568.0,182.1676,83.5103,7813896.0,District of Columbia,MARO
1995-12-01,42870.0,93885.0,189.3459,86.4596,8117257.0,District of Columbia,MARO
1996-01-01,41899.0,91759.0,188.9998,86.3011,7918903.0,District of Columbia,MARO
1996-02-01,42467.0,93397.0,178.6285,81.2212,7585816.0,District of Columbia,MARO
1996-03-01,42538.0,93158.0,187.8081,85.7573,7988979.0,District of Columbia,MARO
1996-04-01,42471.0,93011.0,189.5969,86.5744,8052370.0,District of Columbia,MARO
1996-05-01,42470.0,93009.0,187.9571,85.8254,7982537.0,District of Columbia,MARO
1996-06-01,42470.0,93009.0,180.6025,82.4671,7670187.0,District of Columbia,MARO
1996-07-01,42422.0,92904.0,186.7909,85.2928,7924042.0,District of Columbia,MARO
1996-08-01,41162.0,90144.0,188.7378,86.1824,7768824.0,District of Columbia,MARO
1996-09-01,41547.0,90989.0,185.8774,84.8745,7722649.0,District of Columbia,MARO
1996-10-01,42918.0,94425.0,186.4735,84.7558,8003069.0,District of Columbia,MARO
1996-11-01,41883.0,92764.0,191.8462,86.6187,8035093.0,District of Columbia,MARO
1996-12-01,42164.0,93328.0,188.5516,85.1844,7950091.0,District of Columbia,MARO
1997-01-01,41862.0,92637.0,176.9111,79.9448,7405851.0,District of Columbia,MARO
1997-02-01,41525.0,90294.0,185.2343,85.1868,7691855.0,District of Columbia,MARO
1997-03-01,39567.0,89106.0,191.524,85.0451,7578029.0,District of Columbia,MARO
1997-04-01,39212.0,88748.0,192.0155,84.8392,7529311.0,District of Columbia,MARO
1997-05-01,39204.0,88959.0,187.9902,82.8468,7369968.0,District of Columbia,MARO
1997-06-01,39096.0,88573.0,201.9514,89.1411,7895493.0,District of Columbia,MARO
1997-07-01,39347.0,89078.0,176.7041,78.0527,6952775.0,District of Columbia,MARO
1997-08-01,38908.0,88137.0,187.7969,82.9028,7306801.0,District of Columbia,MARO
1997-09-01,39188.0,88640.0,187.2776,82.796,7339036.0,District of Columbia,MARO
1997-10-01,39232.0,88722.0,191.12,84.5114,7498019.0,District of Columbia,MARO
1997-11-01,38908.0,88130.0,190.3884,84.0535,7407632.0,District of Columbia,MARO
1997-12-01,39212.0,88505.0,189.1261,83.792,7416011.0,District of Columbia,MARO
1998-01-01,38543.0,86719.0,185.9953,82.6672,7168818.0,District of Columbia,MARO
1998-02-01,38201.0,86025.0,187.2058,83.1322,7151447.0,District of Columbia,MARO
1998-03-01,38430.0,86298.0,188.1187,83.7725,7229400.0,District of Columbia,MARO
1998-04-01,38311.0,85950.0,184.1831,82.097,7056238.0,District of Columbia,MARO
1998-05-01,36537.0,83055.0,189.8927,83.5363,6938110.0,District of Columbia,MARO
1998-06-01,36335.0,82894.0,194.2615,85.1508,7058493.0,District of Columbia,MARO
1998-07-01,36214.0,82641.0,192.2007,84.224,6960355.0,District of Columbia,MARO
1998-08-01,36156.0,81743.0,192.0133,84.93,6942433.0,District of Columbia,MARO
1998-09-01,37419.0,84073.0,184.581,82.1529,6906838.0,District of Columbia,MARO
1998-10-01,37869.0,84946.0,190.4029,84.8818,7210368.0,District of Columbia,MARO
1998-11-01,37867.0,85193.0,188.8715,83.9505,7151997.0,District of Columbia,MARO
1998-12-01,37951.0,85344.0,187.8423,83.5302,7128805.0,District of Columbia,MARO
1999-01-01,37372.0,83871.0,190.2893,84.7908,7111492.0,District of Columbia,MARO
1999-02-01,37278.0,83641.0,182.834,81.4874,6815687.0,District of Columbia,MARO
1999-03-01,38597.0,86217.0,181.4973,81.2514,7005250.0,District of Columbia,MARO
1999-04-01,37340.0,83668.0,184.9202,82.5276,6904921.0,District of Columbia,MARO
1999-05-01,36942.0,83627.0,190.1649,84.0048,7025070.0,District of Columbia,MARO
1999-06-01,36743.0,83052.0,177.2528,78.4183,6512800.0,District of Columbia,MARO
1999-07-01,36671.0,82954.0,187.7484,82.9969,6884922.0,District of Columbia,MARO
1999-08-01,36323.0,82144.0,172.3862,76.2269,6261584.0,District of Columbia,MARO
1999-09-01,37232.0,84331.0,174.1528,76.8882,6484058.0,District of Columbia,MARO
1999-10-01,37322.0,84264.0,179.5134,79.5096,6699800.0,District of Columbia,MARO
1999-11-01,37291.0,84118.0,175.1014,77.6256,6529708.0,District of Columbia,MARO
1999-12-01,37494.0,84090.0,183.0367,81.6123,6862778.0,District of Columbia,MARO
2000-01-01,36588.0,82061.0,171.9378,76.6608,6290859.0,District of Columbia,MARO
2000-02-01,36479.0,81378.0,176.8396,79.2712,6450933.0,District of Columbia,MARO
2000-03-01,36548.0,81286.0,176.3336,79.2835,6444640.0,District of Columbia,MARO
2000-04-01,36153.0,80434.0,178.9383,80.4281,6469157.0,District of Columbia,MARO
2000-05-01,35354.0,78378.0,174.8212,78.8567,6180629.0,District of Columbia,MARO
2000-06-01,35840.0,79579.0,174.4616,78.5723,6252703.0,District of Columbia,MARO
2000-07-01,35288.0,78420.0,173.6713,78.1499,6128513.0,District of Columbia,MARO
2000-08-01,35093.0,78172.0,174.7794,78.462,6133533.0,District of Columbia,MARO
2000-09-01,34883.0,77457.0,178.5692,80.4192,6229028.0,District of Columbia,MARO
2000-10-01,33548.0,74335.0,176.8868,79.8305,5934200.0,District of Columbia,MARO
2000-11-01,34423.0,76512.0,177.522,79.8677,6110839.0,District of Columbia,MARO
2000-12-01,34264.0,75806.0,179.2689,81.0288,6142469.0,District of Columbia,MARO
2001-01-01,32892.0,72664.0,173.3673,78.4762,5702397.0,District of Columbia,MARO
2001-02-01,33112.0,73010.0,173.2508,78.5739,5736680.0,District of Columbia,MARO
2001-03-01,33464.0,73302.0,178.5425,81.5086,5974746.0,District of Columbia,MARO
2001-04-01,32081.0,70247.0,172.1478,78.6179,5522673.0,District of Columbia,MARO
2001-05-01,33110.0,73024.0,172.8517,78.3731,5723120.0,District of Columbia,MARO
2001-06-01,33461.0,73586.0,178.654,81.2375,5977940.0,District of Columbia,MARO
2001-07-01,32311.0,71123.0,172.2923,78.272,5566938.0,District of Columbia,MARO
2001-08-01,33817.0,74206.0,173.9225,79.2596,5881538.0,District of Columbia,MARO
2001-09-01,33641.0,74112.0,180.352,81.8656,6067223.0,District of Columbia,MARO
2001-10-01,32957.0,72230.0,183.46,83.7089,6046292.0,District of Columbia,MARO
2001-11-01,34510.0,75299.0,184.3145,84.4725,6360693.0,District of Columbia,MARO
2001-12-01,34726.0,75544.0,183.5925,84.3936,6375433.0,District of Columbia,MARO
2002-01-01,34728.0,74766.0,179.708,83.4724,6240901.0,District of Columbia,MARO
2002-02-01,34538.0,73973.0,180.1907,84.131,6223425.0,District of Columbia,MARO
2002-03-01,34972.0,74659.0,188.5066,88.3008,6592453.0,District of Columbia,MARO
2002-04-01,33001.0,70308.0,179.3211,84.1693,5917775.0,District of Columbia,MARO
2002-05-01,34706.0,74186.0,180.0034,84.2099,6247199.0,District of Columbia,MARO
2002-06-01,35175.0,75198.0,186.2403,87.1167,6551003.0,District of Columbia,MARO
2002-07-01,33974.0,72640.0,179.2344,83.8286,6089310.0,District of Columbia,MARO
2002-08-01,36455.0,78024.0,186.7449,87.2525,6807787.0,District of Columbia,MARO
2002-09-01,34908.0,74423.0,178.0551,83.5165,6215547.0,District of Columbia,MARO
2002-10-01,37260.0,79130.0,186.215,87.6832,6938372.0,District of Columbia,MARO
2002-11-01,38087.0,80573.0,191.8844,90.7041,7308301.0,District of Columbia,MARO
2002-12-01,36399.0,76977.0,183.6724,86.8505,6685490.0,District of Columbia,MARO
2003-01-01,38259.0,80241.0,181.2259,86.4087,6933520.0,District of Columbia,MARO
2003-02-01,38042.0,79820.0,181.331,86.4218,6898192.0,District of Columbia,MARO
2003-03-01,39057.0,81216.0,181.1554,87.1181,7075385.0,District of Columbia,MARO
2003-04-01,39235.0,81706.0,190.72,91.5832,7482901.0,District of Columbia,MARO
2003-05-01,40085.0,83333.0,179.7366,86.4572,7204742.0,District of Columbia,MARO
2003-06-01,38688.0,80267.0,180.412,86.957,6979780.0,District of Columbia,MARO
2003-07-01,40679.0,84641.0,190.5469,91.5781,7751258.0,District of Columbia,MARO
2003-08-01,41424.0,86156.0,181.7055,87.3644,7526967.0,District of Columbia,MARO
2003-09-01,42038.0,87267.0,269.4943,129.82,11329002.0,District of Columbia,MARO
2003-10-01,52867.0,118391.0,207.6053,92.7053,10975469.0,District of Columbia,MARO
2003-11-01,42203.0,87312.0,195.3918,94.4443,8246120.0,District of Columbia,MARO
2003-12-01,40385.0,83004.0,193.4584,94.1258,7812817.0,District of Columbia,MARO
2004-01-01,42517.0,86872.0,180.6354,88.4068,7680077.0,District of Columbia,MARO
2004-02-01,40817.0,82975.0,187.9639,92.463,7672121.0,District of Columbia,MARO
2004-03-01,41108.0,83273.0,192.775,95.164,7924593.0,District of Columbia,MARO
2004-04-01,42718.0,86694.0,170.9281,84.2239,7301707.0,District of Columbia,MARO
2004-05-01,43334.0,87602.0,190.6529,94.3101,8261751.0,District of Columbia,MARO
2004-06-01,41099.0,82872.0,180.6495,89.5902,7424515.0,District of Columbia,MARO
2004-07-01,44183.0,89647.0,191.4364,94.3504,8458234.0,District of Columbia,MARO
2004-08-01,42082.0,85195.0,181.6471,89.7245,7644075.0,District of Columbia,MARO
2004-09-01,44276.0,90019.0,183.0848,90.0506,8106263.0,District of Columbia,MARO
2004-10-01,44938.0,90998.0,205.1682,101.3192,9219847.0,District of Columbia,MARO
2004-11-01,42955.0,86453.0,203.3726,101.0476,8735872.0,District of Columbia,MARO
